Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Upper Condamine,Upper Condamine,Upper Condamine,Upper Condamine,Upper Condamine,Upper Condamine,Upper Condamine,2022-10-14 10:40:01.625083+11:00,QLD
Condamine R at The Head #,9.25am Fri,1.93,falling,,,Plot | Table,2022-10-14 10:40:01.625083+11:00,QLD
Condamine R at Brosnans Barn *,9.00am Fri,0.60,steady,,below minor,Plot | Table,2022-10-14 10:40:01.625083+11:00,QLD
Spring Ck u/s Killarney #,7.06am Fri,1.43,steady,,,Plot | Table,2022-10-14 10:40:01.625083+11:00,QLD
Condamine R at Killarney #,8.28am Fri,0.65,steady,5.50 below Bridge,below minor,Plot | Table,2022-10-14 10:40:01.625083+11:00,QLD
Condamine R at Elbow Valley *,9.00am Fri,0.85,steady,,below minor,Plot | Table,2022-10-14 10:40:01.625083+11:00,QLD
Emu Ck at Emu Vale *,9.00am Fri,1.74,steady,5.36 below Bridge,below minor,Plot | Table,2022-10-14 10:40:01.625083+11:00,QLD
Condamine R at Murrays Br #,7.20am Fri,1.80,steady,5.30 below Bridge,below minor,Plot | Table,2022-10-14 10:40:01.625083+11:00,QLD
Condamine R at Harrisons Rd #,7.41am Fri,0.80,steady,,,Plot | Table,2022-10-14 10:40:01.625083+11:00,QLD
Swan Ck at Swanfels *,9.00am Fri,0.51,steady,,below minor,Plot | Table,2022-10-14 10:40:01.625083+11:00,QLD
Rosenthal Ck at Connolly Dam #,6.51am Fri,0.03,steady,0.03 above Spillway,below minor,Plot | Table,2022-10-14 10:40:01.625083+11:00,QLD
Condamine R at Warwick Scots Coll *,9.00am Fri,1.12,steady,,below minor,Plot | Table,2022-10-14 10:40:01.625083+11:00,QLD
Condamine R at Warwick #,7.11am Fri,1.01,steady,5.99 below Bridge,below minor,Plot | Table,2022-10-14 10:40:01.625083+11:00,QLD
Campbells Gly at Cunningham Hwy #,6.57am Fri,0.76,steady,,,Plot | Table,2022-10-14 10:40:01.625083+11:00,QLD
Sandy Ck at Leslie Dam HW *,9.00am Fri,0.01,steady,0.01 above Full Supply,below minor,Plot | Table,2022-10-14 10:40:01.625083+11:00,QLD
Sandy Ck at Leslie Dam TW *,9.00am Fri,0.87,falling,,below minor,Plot | Table,2022-10-14 10:40:01.625083+11:00,QLD
Glengallan Ck at Rocky Ridge *,9.00am Fri,0.53,steady,,,Plot | Table,2022-10-14 10:40:01.625083+11:00,QLD
