Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Avon,Avon,Avon,Avon,Avon,Avon,2022-10-13 22:50:02.420566+11:00,WA
Yilgarn River at Gairdners Crossing,7.00pm Thu,-0.01,steady,,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Lockhart River at Kwolyn Hill,7.00pm Thu,0.07,steady,,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Avon River at Boyagarra Rd,7.00pm Thu,0.23,steady,below minor,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Salt River at Qualandary Crossing,7.00pm Thu,1.90,steady,below minor,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Avon River at Bells Farm,7.00pm Thu,0.36,steady,below minor,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Avon River at Beverley Br,7.00pm Thu,0.22,steady,below minor,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Dale River at Waterhatch Br,7.00pm Thu,0.26,steady,below minor,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Avon River at York,7.00pm Thu,0.17,steady,below minor,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Avon River at Northam Weir,7.00pm Thu,0.09,steady,below minor,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Mortlock River North at Frenches,7.00pm Thu,0.14,steady,below minor,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Mortlock River at ODriscolls Farm,7.00pm Thu,0.17,steady,below minor,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Avon River at Stirling Tce Toodyay,7.00pm Thu,0.43,steady,below minor,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Swan,Swan,Swan,Swan,Swan,Swan,2022-10-13 22:50:02.420566+11:00,WA
Wooroloo Brook at Karls Ranch,7.00pm Thu,0.23,steady,below minor,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Brockman River at Tanamerah,7.00pm Thu,0.68,steady,below minor,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Brockman River at Yalliawirra,7.00pm Thu,0.40,steady,below minor,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Swan River at Walyunga,7.00pm Thu,0.68,steady,below minor,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Ellen Brook at Railway Parade,7.00pm Thu,0.21,steady,below minor,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Helena River at Poison Lease,7.00pm Thu,0.06,steady,below minor,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Helena Brook at Trew Road,7.00pm Thu,0.08,steady,below minor,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Jane Brook at National Park,6.00pm Thu,0.10,steady,below minor,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Darkin River at Pine Plantation,7.00pm Thu,0.06,steady,below minor,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Swan River at Meadow Street Br,7.00pm Thu,-0.02,steady,below minor,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Swan River at Barrack Street Jetty,7.07pm Thu,0.77,steady,below minor,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Canning River at Seaforth,7.00pm Thu,0.19,steady,below minor,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Southern River at Anaconda Drive,7.00pm Thu,0.49,steady,below minor,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Canning River at Kent St Weir,7.00pm Thu,0.13,steady,,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
