Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Ord,Ord,Ord,Ord,Ord,Ord,2022-10-14 01:20:01.978271+11:00,WA
Ord River at Bedford Downs,9.15pm Thu,-0.19,steady,below minor,Plot | Table,2022-10-14 01:20:01.978271+11:00,WA
Ord River at Old Ord Homestead,9.10pm Thu,0.06,steady,below minor,Plot | Table,2022-10-14 01:20:01.978271+11:00,WA
Negri River at Mistake Ck Homestead,9.10pm Thu,0.45,steady,below minor,Plot | Table,2022-10-14 01:20:01.978271+11:00,WA
Wilson River at Odonnell Range,9.10pm Thu,-0.87,steady,below minor,Plot | Table,2022-10-14 01:20:01.978271+11:00,WA
Dunham River at Dunham Gorge,9.10pm Thu,-0.24,steady,below minor,Plot | Table,2022-10-14 01:20:01.978271+11:00,WA
Dunham River at Flying Fox Hole,10.00pm Thu,-1.24,steady,below minor,Plot | Table,2022-10-14 01:20:01.978271+11:00,WA
Ord River at Tarrara Bar,9.10pm Thu,1.07,steady,below minor,Plot | Table,2022-10-14 01:20:01.978271+11:00,WA
King River at Cockburn North,9.10pm Thu,-0.29,steady,below minor,Plot | Table,2022-10-14 01:20:01.978271+11:00,WA
Fitzroy,Fitzroy,Fitzroy,Fitzroy,Fitzroy,Fitzroy,2022-10-14 01:20:01.978271+11:00,WA
Hann River at Phillips Range,9.10pm Thu,0.00,steady,below minor,Plot | Table,2022-10-14 01:20:01.978271+11:00,WA
Fitzroy River at Dimond Gorge,9.10pm Thu,0.32,steady,below minor,Plot | Table,2022-10-14 01:20:01.978271+11:00,WA
Margaret River at Me No Savvy,9.10pm Thu,0.01,steady,below minor,Plot | Table,2022-10-14 01:20:01.978271+11:00,WA
Margaret River at Margaret Gorge,9.15pm Thu,0.66,steady,below minor,Plot | Table,2022-10-14 01:20:01.978271+11:00,WA
Leopold River at Mount Winifred,9.10pm Thu,0.21,steady,below minor,Plot | Table,2022-10-14 01:20:01.978271+11:00,WA
Margaret River at Mount Krauss,9.15pm Thu,0.23,steady,below minor,Plot | Table,2022-10-14 01:20:01.978271+11:00,WA
Fitzroy River at Fitzroy Crossing,10.00pm Thu,0.23,steady,below minor,Plot | Table,2022-10-14 01:20:01.978271+11:00,WA
Christmas Creek at Homestead,9.10pm Thu,-0.18,steady,below minor,Plot | Table,2022-10-14 01:20:01.978271+11:00,WA
Fitzroy River at Noonkanbah,9.10pm Thu,0.53,steady,below minor,Plot | Table,2022-10-14 01:20:01.978271+11:00,WA
Fitzroy River at Fitzroy Barrage,9.10pm Thu,0.29,steady,below minor,Plot | Table,2022-10-14 01:20:01.978271+11:00,WA
Mount Wynne Creek at Ellendale,9.10pm Thu,-0.47,steady,,Plot | Table,2022-10-14 01:20:01.978271+11:00,WA
Fitzroy River at Looma,9.35pm Thu,1.35,steady,below minor,Plot | Table,2022-10-14 01:20:01.978271+11:00,WA
Fitzroy River at Willare,9.10pm Thu,1.00,rising,below minor,Plot | Table,2022-10-14 01:20:01.978271+11:00,WA
Lennard,Lennard,Lennard,Lennard,Lennard,Lennard,2022-10-14 01:20:01.978271+11:00,WA
Lennard River at Mount Joseph,9.55pm Thu,-0.10,steady,,Plot | Table,2022-10-14 01:20:01.978271+11:00,WA
Isdell,Isdell,Isdell,Isdell,Isdell,Isdell,2022-10-14 01:20:01.978271+11:00,WA
Isdell River at Dales Yard,9.10pm Thu,0.19,steady,,Plot | Table,2022-10-14 01:20:01.978271+11:00,WA
