Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Ord,Ord,Ord,Ord,Ord,Ord,2022-10-14 04:00:02.199134+11:00,WA
Ord River at Bedford Downs,12.00am Fri,-0.19,steady,below minor,Plot | Table,2022-10-14 04:00:02.199134+11:00,WA
Ord River at Old Ord Homestead,12.00am Fri,0.06,steady,below minor,Plot | Table,2022-10-14 04:00:02.199134+11:00,WA
Negri River at Mistake Ck Homestead,12.00am Fri,0.45,steady,below minor,Plot | Table,2022-10-14 04:00:02.199134+11:00,WA
Wilson River at Odonnell Range,12.00am Fri,-0.87,steady,below minor,Plot | Table,2022-10-14 04:00:02.199134+11:00,WA
Dunham River at Dunham Gorge,12.00am Fri,-0.24,steady,below minor,Plot | Table,2022-10-14 04:00:02.199134+11:00,WA
Dunham River at Flying Fox Hole,12.00am Fri,-1.24,steady,below minor,Plot | Table,2022-10-14 04:00:02.199134+11:00,WA
Ord River at Tarrara Bar,12.00am Fri,1.07,steady,below minor,Plot | Table,2022-10-14 04:00:02.199134+11:00,WA
King River at Cockburn North,12.00am Fri,-0.29,steady,below minor,Plot | Table,2022-10-14 04:00:02.199134+11:00,WA
Fitzroy,Fitzroy,Fitzroy,Fitzroy,Fitzroy,Fitzroy,2022-10-14 04:00:02.199134+11:00,WA
Hann River at Phillips Range,11.00pm Thu,-0.00,steady,below minor,Plot | Table,2022-10-14 04:00:02.199134+11:00,WA
Fitzroy River at Dimond Gorge,12.00am Fri,0.32,steady,below minor,Plot | Table,2022-10-14 04:00:02.199134+11:00,WA
Margaret River at Me No Savvy,12.00am Fri,0.01,steady,below minor,Plot | Table,2022-10-14 04:00:02.199134+11:00,WA
Margaret River at Margaret Gorge,12.00am Fri,0.66,steady,below minor,Plot | Table,2022-10-14 04:00:02.199134+11:00,WA
Leopold River at Mount Winifred,12.00am Fri,0.21,steady,below minor,Plot | Table,2022-10-14 04:00:02.199134+11:00,WA
Margaret River at Mount Krauss,12.00am Fri,0.23,steady,below minor,Plot | Table,2022-10-14 04:00:02.199134+11:00,WA
Fitzroy River at Fitzroy Crossing,12.00am Fri,0.23,steady,below minor,Plot | Table,2022-10-14 04:00:02.199134+11:00,WA
Christmas Creek at Homestead,12.00am Fri,-0.19,steady,below minor,Plot | Table,2022-10-14 04:00:02.199134+11:00,WA
Fitzroy River at Noonkanbah,12.00am Fri,0.52,steady,below minor,Plot | Table,2022-10-14 04:00:02.199134+11:00,WA
Fitzroy River at Fitzroy Barrage,12.00am Fri,0.29,steady,below minor,Plot | Table,2022-10-14 04:00:02.199134+11:00,WA
Mount Wynne Creek at Ellendale,12.00am Fri,-0.47,steady,,Plot | Table,2022-10-14 04:00:02.199134+11:00,WA
Fitzroy River at Looma,12.00am Fri,1.33,steady,below minor,Plot | Table,2022-10-14 04:00:02.199134+11:00,WA
Fitzroy River at Willare,12.00am Fri,0.97,steady,below minor,Plot | Table,2022-10-14 04:00:02.199134+11:00,WA
Lennard,Lennard,Lennard,Lennard,Lennard,Lennard,2022-10-14 04:00:02.199134+11:00,WA
Lennard River at Mount Joseph,12.00am Fri,-0.10,steady,,Plot | Table,2022-10-14 04:00:02.199134+11:00,WA
Isdell,Isdell,Isdell,Isdell,Isdell,Isdell,2022-10-14 04:00:02.199134+11:00,WA
Isdell River at Dales Yard,12.00am Fri,0.19,steady,,Plot | Table,2022-10-14 04:00:02.199134+11:00,WA
