Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Albany Coast,Albany Coast,Albany Coast,Albany Coast,Albany Coast,Albany Coast,2022-10-14 05:20:01.838660+11:00,WA
Goodga River at Black Cat Flat,2.00am Fri,0.17,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,WA
Kalgan River at Stevens Farm,2.00am Fri,0.32,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,WA
King River at Billa Boya Reserve,2.00am Fri,0.33,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,WA
Pallinup River at Bull Crossing,2.00am Fri,0.26,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,WA
Esperance Coast,Esperance Coast,Esperance Coast,Esperance Coast,Esperance Coast,Esperance Coast,2022-10-14 05:20:01.838660+11:00,WA
Young River at Cascades,2.00am Fri,0.05,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,WA
Young River at Neds Corner,2.00am Fri,0.46,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,WA
Lort River at Fairfield,2.00am Fri,0.24,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,WA
Bandy Creek at Fisheries Road,2.00am Fri,0.15,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,WA
