Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Ord,Ord,Ord,Ord,Ord,Ord,2022-10-14 14:00:02.115139+11:00,WA
Ord River at Bedford Downs,10.00am Fri,-0.19,steady,below minor,Plot | Table,2022-10-14 14:00:02.115139+11:00,WA
Ord River at Old Ord Homestead,10.00am Fri,0.06,steady,below minor,Plot | Table,2022-10-14 14:00:02.115139+11:00,WA
Negri River at Mistake Ck Homestead,10.00am Fri,0.45,steady,below minor,Plot | Table,2022-10-14 14:00:02.115139+11:00,WA
Wilson River at Odonnell Range,10.00am Fri,-0.88,steady,below minor,Plot | Table,2022-10-14 14:00:02.115139+11:00,WA
Dunham River at Dunham Gorge,9.00am Fri,-0.24,steady,below minor,Plot | Table,2022-10-14 14:00:02.115139+11:00,WA
Dunham River at Flying Fox Hole,10.00am Fri,-1.23,steady,below minor,Plot | Table,2022-10-14 14:00:02.115139+11:00,WA
Ord River at Tarrara Bar,9.00am Fri,1.07,falling,below minor,Plot | Table,2022-10-14 14:00:02.115139+11:00,WA
King River at Cockburn North,9.10am Fri,-0.29,steady,below minor,Plot | Table,2022-10-14 14:00:02.115139+11:00,WA
Fitzroy,Fitzroy,Fitzroy,Fitzroy,Fitzroy,Fitzroy,2022-10-14 14:00:02.115139+11:00,WA
Hann River at Phillips Range,10.00am Fri,-0.00,steady,below minor,Plot | Table,2022-10-14 14:00:02.115139+11:00,WA
Fitzroy River at Dimond Gorge,10.00am Fri,0.31,steady,below minor,Plot | Table,2022-10-14 14:00:02.115139+11:00,WA
Margaret River at Me No Savvy,10.00am Fri,0.00,steady,below minor,Plot | Table,2022-10-14 14:00:02.115139+11:00,WA
Margaret River at Margaret Gorge,10.00am Fri,0.67,steady,below minor,Plot | Table,2022-10-14 14:00:02.115139+11:00,WA
Leopold River at Mount Winifred,10.05am Fri,0.20,steady,below minor,Plot | Table,2022-10-14 14:00:02.115139+11:00,WA
Margaret River at Mount Krauss,10.00am Fri,0.22,steady,below minor,Plot | Table,2022-10-14 14:00:02.115139+11:00,WA
Fitzroy River at Fitzroy Crossing,10.00am Fri,0.22,steady,below minor,Plot | Table,2022-10-14 14:00:02.115139+11:00,WA
Christmas Creek at Homestead,9.10am Fri,-0.19,steady,below minor,Plot | Table,2022-10-14 14:00:02.115139+11:00,WA
Fitzroy River at Noonkanbah,9.10am Fri,0.51,steady,below minor,Plot | Table,2022-10-14 14:00:02.115139+11:00,WA
Fitzroy River at Fitzroy Barrage,9.10am Fri,0.28,steady,below minor,Plot | Table,2022-10-14 14:00:02.115139+11:00,WA
Mount Wynne Creek at Ellendale,10.05am Fri,-0.47,steady,,Plot | Table,2022-10-14 14:00:02.115139+11:00,WA
Fitzroy River at Looma,9.10am Fri,1.30,steady,below minor,Plot | Table,2022-10-14 14:00:02.115139+11:00,WA
Fitzroy River at Willare,9.10am Fri,0.94,rising,below minor,Plot | Table,2022-10-14 14:00:02.115139+11:00,WA
Lennard,Lennard,Lennard,Lennard,Lennard,Lennard,2022-10-14 14:00:02.115139+11:00,WA
Lennard River at Mount Joseph,10.00am Fri,-0.11,steady,,Plot | Table,2022-10-14 14:00:02.115139+11:00,WA
Isdell,Isdell,Isdell,Isdell,Isdell,Isdell,2022-10-14 14:00:02.115139+11:00,WA
Isdell River at Dales Yard,10.00am Fri,0.19,steady,,Plot | Table,2022-10-14 14:00:02.115139+11:00,WA
