Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Border Rivers,Border Rivers,Border Rivers,Border Rivers,Border Rivers,Border Rivers,Border Rivers,2022-10-14 10:30:02.054140+11:00,QLD
Macintyre R at Wallangra,8.00am Fri,1.26,steady,,,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Severn R at Pindari Dam W/L,8.00am Fri,516.06,steady,0.06 above Spillway,,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Severn R at Ashford,8.00am Fri,1.27,steady,,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Macintyre River at Ridgelands,9.00am Fri,1.78,steady,,,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Macintyre R at Holdfast,8.00am Fri,1.44,steady,,,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Quart Pot Ck U/S Storm King Dam #,6.37am Fri,1.69,steady,1.02 below Bridge,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Mountain Station Ck at Mt Stat Ck #,8.19am Fri,0.35,steady,1.25 below Road,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Quart Pot Ck at Storm King Dam HW #,8.59am Fri,0.09,steady,0.09 above Spillway,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Quart Pot Ck at Dalcouth Road #,7.24am Fri,1.00,steady,0.30 below Causeway,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Quart Pot Ck at Granite Street #,6.41am Fri,0.43,steady,0.18 below Road,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Quart Pot Ck at Stanthorpe #,7.39am Fri,0.33,falling,,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Quart Pot Ck at Stanthorpe *,8.00am Fri,0.39,steady,,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
4 Mile Ck at Glen Niven Dam TM*,8.00am Fri,879.46,steady,0.11 above Spillway,,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Broadwater Creek #,7.07am Fri,0.78,steady,,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Broadwater Creek *,8.00am Fri,0.78,steady,,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Severn R at Ballandean *,8.00am Fri,0.98,steady,0.92 below Approaches,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Severn R at Ballandean #,8.04am Fri,0.99,steady,0.91 below Approaches,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Accommodation Ck at Ballandean *,8.00am Fri,0.56,steady,1.14 below Crossing,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Accommodation Ck at Ballandean #,8.24am Fri,0.60,steady,1.10 below Bridge,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
