Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Thomson/Barcoo/Cooper,Thomson/Barcoo/Cooper,Thomson/Barcoo/Cooper,Thomson/Barcoo/Cooper,Thomson/Barcoo/Cooper,Thomson/Barcoo/Cooper,Thomson/Barcoo/Cooper,2022-10-14 03:20:01.859490+11:00,QLD
Cornish Ck at Bowen Downs *,1.00am Fri,0.55,steady,3.77 below Bridge,,Plot | Table,2022-10-14 03:20:01.859490+11:00,QLD
Towerhill Ck at Gelebele *,12.00am Fri,-0.02,steady,,,Plot | Table,2022-10-14 03:20:01.859490+11:00,QLD
Landsborough R at Tragowel *,12.00am Fri,0.01,steady,1.74 below Bridge,,Plot | Table,2022-10-14 03:20:01.859490+11:00,QLD
Thomson R at Longreach Auto *,1.00am Fri,1.33,steady,2.17 below Old Bridge,below minor,Plot | Table,2022-10-14 03:20:01.859490+11:00,QLD
Black Gin Ck at Ilfracombe *,12.00am Fri,-0.04,steady,,,Plot | Table,2022-10-14 03:20:01.859490+11:00,QLD
Darr R at Darr Auto *,1.00am Fri,1.81,steady,,,Plot | Table,2022-10-14 03:20:01.859490+11:00,QLD
Thomson R at Bogewong *,12.00am Fri,1.69,steady,1.42 below Bridge,below minor,Plot | Table,2022-10-14 03:20:01.859490+11:00,QLD
Thomson R Stonehenge (West) *,1.00am Fri,1.05,steady,2.05 below Bridge,below minor,Plot | Table,2022-10-14 03:20:01.859490+11:00,QLD
Barcoo R at Tambo Lake *,12.00am Fri,-0.01,steady,,,Plot | Table,2022-10-14 03:20:01.859490+11:00,QLD
Barcoo R at Mt Enniskillen *,12.00am Fri,-0.02,steady,,,Plot | Table,2022-10-14 03:20:01.859490+11:00,QLD
Barcoo R at Gillespie #,11.42pm Thu,0.30,steady,6.10 below Bridge,below minor,Plot | Table,2022-10-14 03:20:01.859490+11:00,QLD
Barcoo R at Blackall #,1.32am Fri,0.59,steady,3.11 below Bridge,below minor,Plot | Table,2022-10-14 03:20:01.859490+11:00,QLD
Barcoo R at Blackall *,1.00am Fri,0.66,steady,3.04 below Bridge,below minor,Plot | Table,2022-10-14 03:20:01.859490+11:00,QLD
Barcoo R at Coolagh *,12.00am Fri,-0.00,steady,,,Plot | Table,2022-10-14 03:20:01.859490+11:00,QLD
Jordan R at Glencoe #,1.31am Fri,0.69,steady,0.31 below Crossing,below minor,Plot | Table,2022-10-14 03:20:01.859490+11:00,QLD
Alice R at Barcaldine Weir *,1.00am Fri,4.51,steady,0.05 below Weir,below minor,Plot | Table,2022-10-14 03:20:01.859490+11:00,QLD
Powell Ck *,12.00am Fri,0.01,steady,1.24 below Crossing,,Plot | Table,2022-10-14 03:20:01.859490+11:00,QLD
Barcoo R at Retreat Auto *,1.00am Fri,2.16,steady,0.22 above Causeway,minor,Plot | Table,2022-10-14 03:20:01.859490+11:00,QLD
Cooper Ck at Lignum Channel *,12.00am Fri,-0.42,steady,0.42 below Causeway,,Plot | Table,2022-10-14 03:20:01.859490+11:00,QLD
Cooper Ck at Eaton Channel *,12.00am Fri,-0.23,steady,0.23 below Crossing,,Plot | Table,2022-10-14 03:20:01.859490+11:00,QLD
Cooper Ck at Main Channel *,1.04am Fri,2.11,falling,2.26 below Approaches,below minor,Plot | Table,2022-10-14 03:20:01.859490+11:00,QLD
Cooper Ck at Windorah(Long Xing)*,12.00am Fri,2.61,steady,1.76 below Approaches,below minor,Plot | Table,2022-10-14 03:20:01.859490+11:00,QLD
Ginniapapa Ck at Bellalie *,12.59am Fri,0.08,rising,0.51 below Causeway,,Plot | Table,2022-10-14 03:20:01.859490+11:00,QLD
Wilson R at Nockatunga *,11.06pm Thu,1.49,steady,0.34 above Crossing,,Plot | Table,2022-10-14 03:20:01.859490+11:00,QLD
Cooper Ck at Nappa Merrie *,1.00am Fri,1.51,steady,5.69 below Bridge,below minor,Plot | Table,2022-10-14 03:20:01.859490+11:00,QLD
Diamantina,Diamantina,Diamantina,Diamantina,Diamantina,Diamantina,Diamantina,2022-10-14 03:20:01.859490+11:00,QLD
Mills Ck at Oondooroo *,1.00am Fri,0.84,steady,1.96 below Causeway,below minor,Plot | Table,2022-10-14 03:20:01.859490+11:00,QLD
Wokingham Ck at Leeson *,12.00am Fri,-0.03,steady,,,Plot | Table,2022-10-14 03:20:01.859490+11:00,QLD
Diamantina R at Diamantina Lakes *,1.00am Fri,1.11,steady,0.99 below Causeway,below minor,Plot | Table,2022-10-14 03:20:01.859490+11:00,QLD
Mayne R at Winton Jundah Rd *,12.00am Fri,0.12,steady,2.48 below Crossing,,Plot | Table,2022-10-14 03:20:01.859490+11:00,QLD
Farrars Ck at Diamantina Dev Rd *,12.00am Fri,0.07,steady,0.07 above Causeway,,Plot | Table,2022-10-14 03:20:01.859490+11:00,QLD
Diamantina R at Birdsville TM *,1.35am Fri,1.24,steady,0.64 above Causeway,,Plot | Table,2022-10-14 03:20:01.859490+11:00,QLD
Georgina,Georgina,Georgina,Georgina,Georgina,Georgina,Georgina,2022-10-14 03:20:01.859490+11:00,QLD
Georgina R at Roxborough Downs *,1.00am Fri,1.40,steady,,below minor,Plot | Table,2022-10-14 03:20:01.859490+11:00,QLD
Burke R at Boulia *,1.00am Fri,1.16,steady,3.39 below Bridge,below minor,Plot | Table,2022-10-14 03:20:01.859490+11:00,QLD
