Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Busselton Coastal,Busselton Coastal,Busselton Coastal,Busselton Coastal,Busselton Coastal,Busselton Coastal,2022-10-14 00:40:01.725702+11:00,WA
Walsall Bk at Chapman Hill Rd CB2,8.47pm Thu,0.07,steady,below minor,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Vasse River at Doyle Rd CB1,9.32pm Thu,0.18,steady,below minor,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Sabina Main Drain at Vasse Hwy CB3,8.55pm Thu,0.03,steady,,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Vasse Diversion at Wonnerup East Rd,8.00pm Thu,0.12,steady,below minor,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Vasse Diversion at D/S Hill Rd,9.28pm Thu,0.09,steady,below minor,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Carbunup River at Lennox Vineyard,9.00pm Thu,0.80,steady,,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Wilyabrup Brook at Woodlands,9.00pm Thu,0.57,steady,,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Margaret River at Willmots Farm,9.00pm Thu,0.42,steady,,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Margaret River Nth at Whicher Range,8.55pm Thu,0.16,steady,,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Blackwood,Blackwood,Blackwood,Blackwood,Blackwood,Blackwood,2022-10-14 00:40:01.725702+11:00,WA
North Arthur River at Lake Toolibin,9.00pm Thu,0.02,steady,below minor,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Arthur River at Mount Brown,9.00pm Thu,0.12,steady,,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Beaufort River at Manywaters,9.00pm Thu,0.12,steady,below minor,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Blackwood River at Boyup Flax Mill,9.00pm Thu,0.66,steady,below minor,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Blackwood River at Winnejup,9.00pm Thu,0.63,steady,below minor,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Blackwood River at Bridgetown,9.00pm Thu,0.78,steady,below minor,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Blackwood River at Nannup,9.00pm Thu,0.94,steady,below minor,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Blackwood River at Darradup,9.00pm Thu,0.48,steady,,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Blackwood River at Gingilup,9.00pm Thu,0.86,steady,,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Chapman River at Forest Grove,9.00pm Thu,0.26,steady,,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Blackwood River at Hut Pool,9.00pm Thu,1.45,steady,,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Scott River at Brennans Ford,9.00pm Thu,0.71,steady,,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Donnelly,Donnelly,Donnelly,Donnelly,Donnelly,Donnelly,2022-10-14 00:40:01.725702+11:00,WA
Donnelly River at Strickland,9.00pm Thu,0.27,steady,,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Warren,Warren,Warren,Warren,Warren,Warren,2022-10-14 00:40:01.725702+11:00,WA
Wilgarup River at Quintarrup,9.00pm Thu,0.23,steady,,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Warren River at Wheatley Farm,8.55pm Thu,0.38,steady,,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Lefroy Brook at Rainbow Trail,8.10pm Thu,0.68,steady,,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Lefroy Brook at Cascades,8.10pm Thu,0.36,steady,,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Warren River at Barker Rd Crossing,9.00pm Thu,0.65,steady,,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Shannon,Shannon,Shannon,Shannon,Shannon,Shannon,2022-10-14 00:40:01.725702+11:00,WA
Gardner River at Baldania Ck Confl,8.25pm Thu,1.09,steady,,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Weld River at Wattle Block,9.00pm Thu,0.21,steady,,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Weld River at Ordnance Rd Crossing,8.10pm Thu,0.70,steady,,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Deep River at Teds Pool,9.00pm Thu,0.29,steady,,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Shannon River at Dog Pool,8.10pm Thu,0.48,steady,,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Frankland,Frankland,Frankland,Frankland,Frankland,Frankland,2022-10-14 00:40:01.725702+11:00,WA
Frankland River at Mount Frankland,9.00pm Thu,0.79,steady,,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Kent,Kent,Kent,Kent,Kent,Kent,2022-10-14 00:40:01.725702+11:00,WA
Kent River at Styx Junction,9.00pm Thu,0.32,steady,,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Kent River at Rock Glen,8.55pm Thu,0.08,steady,,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Denmark,Denmark,Denmark,Denmark,Denmark,Denmark,2022-10-14 00:40:01.725702+11:00,WA
Yate Flat Creek at Woonanup,8.10pm Thu,0.06,steady,,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Denmark River at Kompup,9.00pm Thu,0.06,steady,,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Denmark River at Mt Lindesay,9.00pm Thu,0.16,steady,,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Little Creek at Ocean Beach Rd,9.00pm Thu,0.21,steady,,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Denmark River at Denmark College,9.00pm Thu,0.17,steady,,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Cuppup River at Eden Road,9.00pm Thu,0.08,steady,,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Sleeman River at Sleeman Rd Bridge,9.00pm Thu,0.49,steady,,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
Wilson Inlet at Old Railway Bridge,9.00pm Thu,0.27,steady,,Plot | Table,2022-10-14 00:40:01.725702+11:00,WA
