Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Albany Coast,Albany Coast,Albany Coast,Albany Coast,Albany Coast,Albany Coast,2022-10-14 16:40:02.283347+11:00,WA
Goodga River at Black Cat Flat,1.00pm Fri,0.16,steady,,Plot | Table,2022-10-14 16:40:02.283347+11:00,WA
Kalgan River at Stevens Farm,1.00pm Fri,0.32,steady,,Plot | Table,2022-10-14 16:40:02.283347+11:00,WA
King River at Billa Boya Reserve,1.00pm Fri,0.32,steady,,Plot | Table,2022-10-14 16:40:02.283347+11:00,WA
Pallinup River at Bull Crossing,1.00pm Fri,0.26,steady,,Plot | Table,2022-10-14 16:40:02.283347+11:00,WA
Esperance Coast,Esperance Coast,Esperance Coast,Esperance Coast,Esperance Coast,Esperance Coast,2022-10-14 16:40:02.283347+11:00,WA
Young River at Cascades,1.00pm Fri,0.05,steady,,Plot | Table,2022-10-14 16:40:02.283347+11:00,WA
Young River at Neds Corner,1.00pm Fri,0.47,steady,,Plot | Table,2022-10-14 16:40:02.283347+11:00,WA
Lort River at Fairfield,1.00pm Fri,0.23,steady,,Plot | Table,2022-10-14 16:40:02.283347+11:00,WA
Coramup Creek at Myrup Road,4.35am Fri,0.11,steady,,Plot | Table,2022-10-14 16:40:02.283347+11:00,WA
Bandy Creek at Fisheries Road,1.00pm Fri,0.15,steady,,Plot | Table,2022-10-14 16:40:02.283347+11:00,WA
