Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,2022-10-13 22:40:01.929575+11:00,SA
Onkaparinga R at Charleston,8.55pm Thu,0.07,steady,2.63 below bridge,below minor,Plot | Table,2022-10-13 22:40:01.929575+11:00,SA
Onkaparinga R at Woodside,10.08pm Thu,0.29,rising,0.29 above weir,below minor,Plot | Table,2022-10-13 22:40:01.929575+11:00,SA
Western Branch Creek at Tiers Rd,9.42pm Thu,0.09,rising,2.91 below bridge,,Plot | Table,2022-10-13 22:40:01.929575+11:00,SA
Inverbrackie Creek,9.58pm Thu,0.13,rising,,,Plot | Table,2022-10-13 22:40:01.929575+11:00,SA
Lenswood Creek at Swamp Rd,9.31pm Thu,0.26,steady,0.26 above weir,,Plot | Table,2022-10-13 22:40:01.929575+11:00,SA
Onkaparinga R at Oakbank,10.05pm Thu,0.09,rising,1.07 below crossing,below minor,Plot | Table,2022-10-13 22:40:01.929575+11:00,SA
Hahndorf Creek US Onka. R (DEW),9.05pm Thu,1.15,steady,0.15 above weir,,Plot | Table,2022-10-13 22:40:01.929575+11:00,SA
Onkaparinga R DS Hahndorf Ck(DEW),9.05pm Thu,1.33,steady,0.33 above weir,,Plot | Table,2022-10-13 22:40:01.929575+11:00,SA
Onkaparinga R at Verdun (SAW),10.05pm Thu,-0.12,steady,,below minor,Plot | Table,2022-10-13 22:40:01.929575+11:00,SA
Cox Creek at Piccadilly (DEW),9.05pm Thu,1.34,steady,1.34 above weir,,Plot | Table,2022-10-13 22:40:01.929575+11:00,SA
Aldgate Creek at Euston Rd,10.03pm Thu,0.48,steady,,below minor,Plot | Table,2022-10-13 22:40:01.929575+11:00,SA
Onkaparinga R at Houlgraves (SAW),10.05pm Thu,3.46,steady,0.46 above weir,,Plot | Table,2022-10-13 22:40:01.929575+11:00,SA
Burnt Out Ck US Mt Bold Res (DEW),9.05pm Thu,1.03,steady,0.03 above weir,,Plot | Table,2022-10-13 22:40:01.929575+11:00,SA
Mt Bold Reservoir (SAW),10.05pm Thu,40.42,steady,1.08 below full level,,Plot | Table,2022-10-13 22:40:01.929575+11:00,SA
Scott Creek (SAW),10.05pm Thu,1.42,steady,0.42 above weir,,Plot | Table,2022-10-13 22:40:01.929575+11:00,SA
Scott Creek (DEW),9.10pm Thu,1.42,steady,0.42 above weir,,Plot | Table,2022-10-13 22:40:01.929575+11:00,SA
Onkaparinga R at Clarendon W (SAW),10.05pm Thu,9.17,steady,0.83 below weir,below minor,Plot | Table,2022-10-13 22:40:01.929575+11:00,SA
Onkaparinga R at Clarendon W (BOM),8.33pm Thu,9.23,rising,0.77 below weir,below minor,Plot | Table,2022-10-13 22:40:01.929575+11:00,SA
Onkaparinga R DS Clarendon W(DEW),9.05pm Thu,1.18,steady,0.18 above weir,,Plot | Table,2022-10-13 22:40:01.929575+11:00,SA
Onkaparinga R at Baker Gully(DEW),9.10pm Thu,1.38,steady,0.38 above weir,,Plot | Table,2022-10-13 22:40:01.929575+11:00,SA
Onkapar. R at Old Noarlunga (DEW),9.00pm Thu,1.15,steady,0.15 above weir,,Plot | Table,2022-10-13 22:40:01.929575+11:00,SA
Onkaparinga R at Patapinda Rd Br,9.00pm Thu,1.29,falling,,,Plot | Table,2022-10-13 22:40:01.929575+11:00,SA
Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,2022-10-13 22:40:01.929575+11:00,SA
Pedler Ck at Stump Hill Rd (DEW),9.05pm Thu,1.10,steady,,,Plot | Table,2022-10-13 22:40:01.929575+11:00,SA
Pedler Ck at Moana (DEW),9.00pm Thu,0.00,steady,,,Plot | Table,2022-10-13 22:40:01.929575+11:00,SA
Myponga R US Resv (SAW),10.05pm Thu,2.22,steady,,,Plot | Table,2022-10-13 22:40:01.929575+11:00,SA
