Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,2022-10-14 04:10:01.858067+11:00,SA
Onkaparinga R at Charleston,3.22am Fri,0.81,falling,1.89 below bridge,below minor,Plot | Table,2022-10-14 04:10:01.858067+11:00,SA
Onkaparinga R at Woodside,3.37am Fri,0.93,falling,0.93 above weir,below minor,Plot | Table,2022-10-14 04:10:01.858067+11:00,SA
Western Branch Creek at Tiers Rd,3.39am Fri,0.71,falling,2.29 below bridge,,Plot | Table,2022-10-14 04:10:01.858067+11:00,SA
Inverbrackie Creek,3.35am Fri,0.47,falling,,,Plot | Table,2022-10-14 04:10:01.858067+11:00,SA
Lenswood Creek at Swamp Rd,3.30am Fri,0.54,steady,0.54 above weir,,Plot | Table,2022-10-14 04:10:01.858067+11:00,SA
Onkaparinga R at Oakbank,3.37am Fri,1.54,falling,0.38 above crossing,below minor,Plot | Table,2022-10-14 04:10:01.858067+11:00,SA
Hahndorf Creek US Onka. R (DEW),3.05am Fri,1.21,steady,0.21 above weir,,Plot | Table,2022-10-14 04:10:01.858067+11:00,SA
Onkaparinga R DS Hahndorf Ck(DEW),3.05am Fri,1.55,steady,0.55 above weir,,Plot | Table,2022-10-14 04:10:01.858067+11:00,SA
Onkaparinga R at Verdun (SAW),3.35am Fri,0.34,steady,,below minor,Plot | Table,2022-10-14 04:10:01.858067+11:00,SA
Cox Creek at Piccadilly (DEW),3.05am Fri,1.19,steady,1.19 above weir,,Plot | Table,2022-10-14 04:10:01.858067+11:00,SA
Aldgate Creek at Euston Rd,3.21am Fri,0.45,steady,,below minor,Plot | Table,2022-10-14 04:10:01.858067+11:00,SA
Onkaparinga R at Houlgraves (SAW),3.35am Fri,3.47,steady,0.47 above weir,,Plot | Table,2022-10-14 04:10:01.858067+11:00,SA
Burnt Out Ck US Mt Bold Res (DEW),3.05am Fri,1.03,steady,0.03 above weir,,Plot | Table,2022-10-14 04:10:01.858067+11:00,SA
Mt Bold Reservoir (SAW),3.35am Fri,40.42,steady,1.08 below full level,,Plot | Table,2022-10-14 04:10:01.858067+11:00,SA
Scott Creek (SAW),3.35am Fri,1.46,steady,0.46 above weir,,Plot | Table,2022-10-14 04:10:01.858067+11:00,SA
Scott Creek (DEW),1.05am Fri,1.45,steady,0.45 above weir,,Plot | Table,2022-10-14 04:10:01.858067+11:00,SA
Onkaparinga R at Clarendon W (SAW),3.35am Fri,9.21,steady,0.79 below weir,below minor,Plot | Table,2022-10-14 04:10:01.858067+11:00,SA
Onkaparinga R at Clarendon W (BOM),2.50am Fri,9.27,rising,0.73 below weir,below minor,Plot | Table,2022-10-14 04:10:01.858067+11:00,SA
Onkaparinga R DS Clarendon W(DEW),3.05am Fri,1.18,steady,0.18 above weir,,Plot | Table,2022-10-14 04:10:01.858067+11:00,SA
Onkaparinga R at Baker Gully(DEW),3.10am Fri,1.40,steady,0.40 above weir,,Plot | Table,2022-10-14 04:10:01.858067+11:00,SA
Onkapar. R at Old Noarlunga (DEW),3.00am Fri,1.15,steady,0.15 above weir,,Plot | Table,2022-10-14 04:10:01.858067+11:00,SA
Onkaparinga R at Patapinda Rd Br,3.00am Fri,0.74,steady,,,Plot | Table,2022-10-14 04:10:01.858067+11:00,SA
Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,2022-10-14 04:10:01.858067+11:00,SA
Pedler Ck at Stump Hill Rd (DEW),3.05am Fri,1.09,steady,,,Plot | Table,2022-10-14 04:10:01.858067+11:00,SA
Pedler Ck at Moana (DEW),9.30pm Thu,0.00,steady,,,Plot | Table,2022-10-14 04:10:01.858067+11:00,SA
Myponga R US Resv (SAW),3.35am Fri,2.53,steady,,,Plot | Table,2022-10-14 04:10:01.858067+11:00,SA
