Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
South Para River,South Para River,South Para River,South Para River,South Para River,South Para River,South Para River,2022-10-14 06:40:02.446706+11:00,SA
Malcolm Creek (SAW),6.05am Fri,0.97,steady,,,Plot | Table,2022-10-14 06:40:02.446706+11:00,SA
Warren Reservoir (SAW),6.05am Fri,13.19,steady,0.19 above spillway,,Plot | Table,2022-10-14 06:40:02.446706+11:00,SA
South Para Reservoir (SAW),6.05am Fri,26.95,steady,2.05 below spillway,below minor,Plot | Table,2022-10-14 06:40:02.446706+11:00,SA
South Para R at SE Gawler (DEW),5.10am Fri,1.46,steady,0.46 above weir,below minor,Plot | Table,2022-10-14 06:40:02.446706+11:00,SA
North Para River,North Para River,North Para River,North Para River,North Para River,North Para River,North Para River,2022-10-14 06:40:02.446706+11:00,SA
North Para R at Mt Mckenzie (DEW),5.05am Fri,1.17,steady,0.17 above weir,,Plot | Table,2022-10-14 06:40:02.446706+11:00,SA
North Para R at Penrice (DEW),5.10am Fri,1.16,steady,0.16 above weir,,Plot | Table,2022-10-14 06:40:02.446706+11:00,SA
Duckponds Ck at Stockwell (DEW),5.05am Fri,1.05,steady,0.05 above weir,,Plot | Table,2022-10-14 06:40:02.446706+11:00,SA
North Para R at Nuriootpa(Park Ave),5.04am Fri,0.28,falling,0.72 below bridge,below minor,Plot | Table,2022-10-14 06:40:02.446706+11:00,SA
Tanunda Ck at Bethany (DEW),5.10am Fri,1.19,steady,0.19 above weir,,Plot | Table,2022-10-14 06:40:02.446706+11:00,SA
Jacobs Ck at Barossa Highway,6.08am Fri,0.18,rising,,,Plot | Table,2022-10-14 06:40:02.446706+11:00,SA
North Para R at Yaldara (DEW),5.10am Fri,1.44,steady,0.44 above weir,,Plot | Table,2022-10-14 06:40:02.446706+11:00,SA
Greenock Ck at Greenock (DEW),5.05am Fri,1.23,steady,0.23 above weir,,Plot | Table,2022-10-14 06:40:02.446706+11:00,SA
Greenock Ck at Shea-Oak Log,5.20am Fri,-0.11,steady,0.11 below weir,,Plot | Table,2022-10-14 06:40:02.446706+11:00,SA
North Para R at Turretfield Dam,4.04am Fri,58.95,steady,23.55 below spillway,below minor,Plot | Table,2022-10-14 06:40:02.446706+11:00,SA
North Para R below Tur. Dam (DEW),5.05am Fri,1.22,steady,1.22 above weir,,Plot | Table,2022-10-14 06:40:02.446706+11:00,SA
Gawler,Gawler,Gawler,Gawler,Gawler,Gawler,Gawler,2022-10-14 06:40:02.446706+11:00,SA
Gawler R at Gawler West(Gosford St),5.35am Fri,0.25,steady,,below minor,Plot | Table,2022-10-14 06:40:02.446706+11:00,SA
Gawler R at Virginia (DEW),5.05am Fri,1.32,steady,0.32 above weir,,Plot | Table,2022-10-14 06:40:02.446706+11:00,SA
